ts,run_tag,last_processed_idx,last_processed_global_idx,last_processed_source_idx,total_processed,total_saved,ea_count,pa_count,format_ok_count,errors,skipped,ea_rate,pa_rate,fmt_rate,completed
2026-04-14 16:37:45,full_run,359,359,359,360,262,262,210,358,0,0,0.7277777777777771,0.583333333333333,0.9944444444444441,False
2026-04-14 16:37:45,full_run,369,369,369,370,268,268,214,368,0,0,0.724324324324324,0.578378378378378,0.9945945945945941,False
2026-04-14 16:37:45,full_run,379,379,379,380,274,274,220,377,0,0,0.7210526315789471,0.5789473684210521,0.992105263157894,False
2026-04-14 16:37:45,full_run,389,389,389,390,281,281,226,387,0,0,0.7205128205128201,0.5794871794871791,0.9923076923076921,False
2026-04-14 16:37:45,full_run,399,399,399,400,287,287,231,396,0,0,0.7175,0.5775,0.99,False
2026-04-14 16:37:45,full_run,409,409,409,410,295,295,238,406,0,0,0.7195121951219511,0.5804878048780481,0.990243902439024,False
2026-04-14 16:37:45,full_run,419,419,419,420,302,302,245,415,0,0,0.719047619047619,0.583333333333333,0.988095238095238,False
2026-04-14 16:37:45,full_run,429,429,429,430,309,309,251,425,0,0,0.71860465116279,0.583720930232558,0.9883720930232551,False
2026-04-14 16:37:45,full_run,439,439,439,440,316,316,255,435,0,0,0.718181818181818,0.579545454545454,0.9886363636363631,False
2026-04-14 16:37:45,full_run,449,449,449,450,322,322,261,444,0,0,0.7155555555555551,0.58,0.986666666666666,False
2026-04-14 16:37:45,full_run,459,459,459,460,327,327,265,454,0,0,0.7108695652173911,0.576086956521739,0.9869565217391301,False
2026-04-14 16:37:45,full_run,469,469,469,470,335,335,270,463,0,0,0.712765957446808,0.574468085106383,0.9851063829787231,False
2026-04-14 16:37:45,full_run,479,479,479,480,340,340,274,473,0,0,0.708333333333333,0.5708333333333331,0.985416666666666,False
2026-04-14 16:37:45,full_run,489,489,489,490,345,345,278,483,0,0,0.704081632653061,0.56734693877551,0.9857142857142851,False
2026-04-14 16:37:45,full_run,499,499,499,500,350,350,282,493,0,0,0.7000000000000001,0.5640000000000001,0.986,False
2026-04-14 16:37:45,full_run,509,509,509,510,355,355,285,503,0,0,0.6960784313725491,0.558823529411764,0.9862745098039211,False
2026-04-14 16:37:45,full_run,519,519,519,520,360,360,290,513,0,0,0.6923076923076921,0.557692307692307,0.986538461538461,False
2026-04-14 16:37:45,full_run,529,529,529,530,367,367,295,523,0,0,0.6924528301886791,0.5566037735849051,0.9867924528301881,False
2026-04-14 16:37:45,full_run,539,539,539,540,375,375,301,533,0,0,0.6944444444444441,0.557407407407407,0.987037037037037,False
2026-04-14 16:37:45,full_run,549,549,549,550,382,382,308,543,0,0,0.694545454545454,0.56,0.9872727272727271,False
2026-04-14 16:37:45,full_run,559,559,559,560,388,388,314,553,0,0,0.6928571428571421,0.560714285714285,0.9875,False
2026-04-14 16:37:45,full_run,569,569,569,570,391,391,318,563,0,0,0.685964912280701,0.557894736842105,0.9877192982456141,False
2026-04-14 16:37:45,full_run,579,579,579,580,396,396,322,573,0,0,0.6827586206896551,0.555172413793103,0.9879310344827581,False
2026-04-14 16:37:45,full_run,589,589,589,590,405,405,329,583,0,0,0.6864406779661011,0.557627118644067,0.9881355932203391,False
2026-04-14 16:37:45,full_run,599,599,599,600,410,410,332,593,0,0,0.683333333333333,0.553333333333333,0.9883333333333331,False
2026-04-14 16:37:45,full_run,609,609,609,610,417,417,339,603,0,0,0.683606557377049,0.5557377049180321,0.9885245901639341,False
2026-04-14 16:37:45,full_run,619,619,619,620,424,424,343,613,0,0,0.683870967741935,0.553225806451612,0.9887096774193541,False
2026-04-14 16:37:45,full_run,629,629,629,630,431,431,348,623,0,0,0.684126984126984,0.5523809523809521,0.988888888888888,False
2026-04-14 16:37:46,full_run,639,639,639,640,437,437,352,633,0,0,0.6828124999999999,0.55,0.9890625,False
2026-04-14 16:37:46,full_run,649,649,649,650,444,444,358,643,0,0,0.683076923076923,0.55076923076923,0.989230769230769,False
2026-04-14 16:37:46,full_run,659,659,659,660,452,452,364,653,0,0,0.684848484848484,0.5515151515151511,0.989393939393939,False
2026-04-14 16:37:46,full_run,669,669,669,670,460,460,369,663,0,0,0.686567164179104,0.550746268656716,0.9895522388059701,False
2026-04-14 16:37:46,full_run,679,679,679,680,466,466,374,673,0,0,0.685294117647058,0.55,0.9897058823529411,False
2026-04-14 16:37:46,full_run,689,689,689,690,473,473,379,683,0,0,0.685507246376811,0.54927536231884,0.989855072463768,False
2026-04-14 16:37:46,full_run,699,699,699,700,481,481,386,693,0,0,0.687142857142857,0.551428571428571,0.99,False
2026-04-14 16:37:46,full_run,709,709,709,710,486,486,391,703,0,0,0.6845070422535211,0.550704225352112,0.9901408450704221,False
2026-04-14 16:37:46,full_run,719,719,719,720,492,492,397,713,0,0,0.683333333333333,0.551388888888888,0.990277777777777,False
2026-04-14 16:37:46,full_run,729,729,729,730,501,501,406,723,0,0,0.686301369863013,0.556164383561643,0.9904109589041091,False
2026-04-14 16:37:46,full_run,739,739,739,740,506,506,411,733,0,0,0.683783783783783,0.5554054054054051,0.9905405405405401,False
2026-04-14 16:37:46,full_run,749,749,749,750,513,513,415,743,0,0,0.684,0.553333333333333,0.990666666666666,False
2026-04-14 16:37:46,full_run,759,759,759,760,519,519,420,753,0,0,0.682894736842105,0.552631578947368,0.9907894736842101,False
2026-04-14 16:37:46,full_run,769,769,769,770,527,527,427,763,0,0,0.684415584415584,0.554545454545454,0.9909090909090911,False
2026-04-14 16:37:46,full_run,779,779,779,780,532,532,430,773,0,0,0.6820512820512821,0.551282051282051,0.9910256410256411,False
2026-04-14 16:37:46,full_run,789,789,789,790,536,536,434,782,0,0,0.678481012658227,0.5493670886075951,0.989873417721518,False
2026-04-14 16:37:46,full_run,799,799,799,800,544,544,440,792,0,0,0.68,0.55,0.99,False
2026-04-14 16:37:46,full_run,809,809,809,810,552,552,447,802,0,0,0.681481481481481,0.551851851851851,0.990123456790123,False
2026-04-14 16:37:46,full_run,819,819,819,820,559,559,454,812,0,0,0.68170731707317,0.553658536585365,0.990243902439024,False
2026-04-14 16:37:46,full_run,829,829,829,830,568,568,460,822,0,0,0.6843373493975901,0.5542168674698791,0.9903614457831321,False
2026-04-14 16:37:46,full_run,839,839,839,840,575,575,466,832,0,0,0.6845238095238091,0.554761904761904,0.9904761904761901,False
2026-04-14 16:37:46,full_run,849,849,849,850,584,584,475,842,0,0,0.6870588235294111,0.558823529411764,0.9905882352941171,False
2026-04-14 16:37:46,full_run,859,859,859,860,594,594,485,852,0,0,0.6906976744186041,0.563953488372093,0.9906976744186041,False
2026-04-14 16:37:46,full_run,869,869,869,870,603,603,493,862,0,0,0.693103448275862,0.5666666666666661,0.990804597701149,False
2026-04-14 16:37:46,full_run,879,879,879,880,608,608,498,872,0,0,0.69090909090909,0.56590909090909,0.9909090909090911,False
2026-04-14 16:37:46,full_run,882,882,882,883,610,610,500,874,0,0,0.690826727066817,0.5662514156285391,0.9898074745186861,True
